review_id,user_name,sentiment_confidence,negative_reason,negative_reason_confidence,airline_name,review_text,thumbup_count,review_coordinates,review_timestamp,review_city,user_timezone
569257033972604929,GregKuroda,1,Customer Service Issue,1,Emirates,", no, your service here pretty much ruined my day, but thanks for the weak attempt",0,,21/2/2015 14:07,The Garden State,Eastern Time (US & Canada)
568215698524246016,michaeljeffers,1,,,Lufthansa,thanks for taking it up a notch!! leinenkugels #craftbeer #goodflight @ Norfolk http://t.co/TgSLjjNg,0,"[36.898315, -76.204491]",18/2/2015 17:09,The Hill!!!,Santiago
568474825989054464,JasonWhitely,1,,,Qatar Airways,"THE END: RT : Reminder: From /, well be tweeting from . You should join us: http://t.co/NBpCJCpEW",0,,19/2/2015 10:18,Dallas/Fort Worth,Central Time (US & Canada)
568611819864117248,ClassyMalick,1,,,Singapore Airlines,Awww thank you B! Glad to hear it! Made my day! &amp; one last question do you have any idea what tail is operating flt maro? :),0,,19/2/2015 19:23,NY,
569632550873915392,bfunai,1,Lost Luggage,0.6526,Emirates,We waited min for our bags after a min flight #nomorecheckedbags,0,,22/2/2015 14:59,"Chicago, Illinois",Central Time (US & Canada)
567811428779868160,SimplyImplicit,0.6446,,0,EgyptAir,do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/,0,,17/2/2015 14:22,"Los Angeles, CA",Central Time (US & Canada)
570282333892251648,kelsey_rae2011,0.6730000000000000,,0,Lufthansa,tv stream means I get to spend my flight watching and Women's World Cup Finals. #throwback #bestflightever,0,,24/2/2015 10:01,,
567800210064420864,Logunov_Daniil,1,,,Qatar Airways,YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)),0,,17/2/2015 13:38,"Russia, Россия",Abu Dhabi
569671000486502400,WyattTweets,0.6368,,,Singapore Airlines,Thank you. Fingers crossed.,0,,22/2/2015 17:32,New York,Eastern Time (US & Canada)
567769468278988800,JetBlueNews,0.6671,,,Singapore Airlines,'s new CEO seeks the right balance to please passengers and Wall ... - Times Colonist http://t.co/NzDXRvszWv,0,,17/2/2015 11:36,USA,Sydney
569985685723209730,GrrraceSM,1,Lost Luggage,0.6491,Qantas,"yep,filed a claim at Heathrow yesterday. We were promised a call this morning with an update, but got nothing.",0,,23/2/2015 14:22,London,
570016890996723713,MCoveteur,0.6946,,0,Singapore Airlines,Oh yeah? RT : Our fleet's on fleek. http://t.co/FTvNWWQF,0,,23/2/2015 16:26,"Valsayn, Trinidad",Quito
569886919833874432,dan3598328,1,Customer Service Issue,0.6826,Qatar Airways,"Customer service is dead. Last wk, flts delayed/Cancelled Flighted. Bags lost days. Last nt, flt delayed/Cancelled Flighted. No meal voucher?",0,,23/2/2015 7:50,"Hillsborough, New Jersey",Eastern Time (US & Canada)
569667923326971904,JCRU28,0.6630000000000000,Cancelled Flight,0.6630000000000000,Lufthansa,everyones flights who were Cancelled Flightled today DESERVE,0,,22/2/2015 17:19,USA,Eastern Time (US & Canada)
569660029093203968,TheJoshAbides,1,Cancelled Flight,0.3576,Qantas,"I made my flight but then still had no update emails when I landed, no info ever sent on that or second flight. Losing my biz.",0,,22/2/2015 16:48,New York City,Eastern Time (US & Canada)
569968117037707264,makzaynugget,1,,,Singapore Airlines,: Our fleet's on fleek. http://t.co/tEjrNtfw NOOOOOOOOOOOOOOOOOO,0,,23/2/2015 13:12,usually home,Melbourne
569623164143185920,MatthewJMedlin,1,Late Flight,0.6597,Qantas,"Late Flight from phoenix, gave ticks away when arrived chicago, held bags hostage chicago, rented van drove to toledo. hr drive.",0,,22/2/2015 14:22,"Rossford, Ohio",Atlantic Time (Canada)
567756837320392705,andtheretheygo,1,,,Emirates,Q: Just purchased ticket to #Hawaii for trip in Late Flight-March. Does this mean we will acquire miles based on price or distance flown?,0,,17/2/2015 10:45,,
569919703054991361,ameliasaletan,0.6955,Customer Service Issue,0.6955,Qantas,"For the love of all that is holy, if your automated phone system is going to give like options, give numerical shortcuts",0,,23/2/2015 10:00,,Eastern Time (US & Canada)
569322419036356608,Drzah_,1,,,Singapore Airlines,I flew on a flight about months ago. Me and my girlfriend got away with having sex in a restroom. Is it allowed now?,0,,21/2/2015 18:26,,Central America
570095131967295489,Roope00,1,,,Qantas,"I really would love to experience first class on that plane,looks stunning!",0,,23/2/2015 21:37,WARNING: Explicit language,Helsinki
570271730729689088,Singal3,1,Bad Flight,0.6481,Lufthansa,"horrible experience, passenger of size was / in my seat, offered $ voucher for this by Christine C http://t.co/xzrKwVQ",0,,24/2/2015 9:19,,
569247182475407360,jojo929,1,Customer Service Issue,0.6698,Singapore Airlines,we want room and food allowances. Agents are refusing to give us vouchers to use at rooms we book ourselves.,0,,21/2/2015 13:27,,
567782686077747200,bradlerner,0.6677,Bad Flight,0.3602,Qatar Airways,any updates on flight from ORF to PHL no one at gate... ;(,0,,17/2/2015 12:28,Virginia Beach,
568517565548339200,c_crubin,0.7223,longlines,0.7223,EgyptAir,wjere is our luggage #so slow at lax,0,,19/2/2015 13:08,,London
568642357379399681,adatts33,1,,,Singapore Airlines,You definitely will!,0,,19/2/2015 21:24,,
568622478081306624,brettel,1,Late Flight,0.6733,Qatar Airways,"DCA-&gt;HPN, u r prof hostage takers.We stood on bus plane for min,now sitting on plane with no mvmt &amp; announcement &gt; hour!",0,"[38.86432211, -77.04913451]",19/2/2015 20:05,Washington DC,Eastern Time (US & Canada)
568100774204600320,IrenePesoDoE,0.6742,,0,Singapore Airlines,are you ever looking for interns ?,0,,18/2/2015 9:32,,Eastern Time (US & Canada)
569679274535362561,derekc21,1,Customer Service Issue,0.6554,Qantas,", to my surprise BA doesn't have me registered in the system , I was getting hopeful :(, Lets step it up , Okay ?",0,,22/2/2015 18:04,"Innisfail, Alberta",Mountain Time (US & Canada)
569863714704220160,ScottHRoth,0.6466,Late Flight,0.342,Emirates,flight lets go you look like clowns no one is giving up st class for $,0,,23/2/2015 6:17,"Needham, MA",Eastern Time (US & Canada)
569392880911036416,AdamGiamba,1,Bad Flight,0.6677,Qatar Airways,"after a grt flight to PHX last week, tonight was terrible. . hours taxing and you give us water and crackers to compensate.",0,,21/2/2015 23:06,"Bronx, NY",Eastern Time (US & Canada)
567850746319753217,annforstie,1,,,Qatar Airways,"Eh, it happens. I think I'll survive. Thanks!",0,,17/2/2015 16:59,"Bloomington, MN",Central Time (US & Canada)
570217831557677057,AdamSinger,0.6854,,,EgyptAir,do you miss me? Don't worry we'll be together very soon.,0,,24/2/2015 5:44,"San Francisco, CA",Central Time (US & Canada)
567744627143213056,DustinSoper,1,,,Lufthansa,Thanks a ton!,0,,17/2/2015 9:57,"Nashville, TN",Eastern Time (US & Canada)
568604311598469121,yaffasolin,1,Cancelled Flight,0.3514,Singapore Airlines,what's going on with flight and how many free trips will I get from this epic inconvenience http://t.co/pEUcBMij,2,,19/2/2015 18:53,New York,Pacific Time (US & Canada)
569241776617160704,Markjeffries1,1,,,Singapore Airlines,Phew!! Did it!! (Pant. Wheeze) http://t.co/ZPZPOeON,0,,21/2/2015 13:06,"40.741909,-73.997189",Eastern Time (US & Canada)
569989999963213824,HanlonBrothers,1,,,Qatar Airways,New marketing song? https://t.co/FLFULCbQ let us know what you think? http://t.co/WbhbljJkS,0,,23/2/2015 14:39,"Gold Coast, Australia",Brisbane
568833970143698944,MediatorTerry,1,Customer Service Issue,1,Qatar Airways,Saddens me that my first tweet - ever - has to be a complaint about customer service.,0,,20/2/2015 10:06,,
569526583473483776,smw04,1,Late Flight,1,Qatar Airways,"U hate delays, too? But u have her $$ &amp; are holding her hostage! #GoingForGreatnessFAIL",1,,22/2/2015 7:58,,Atlantic Time (Canada)
568166054624669696,GeorgeMcflyOG,1,Cancelled Flight,0.6677,Emirates,thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another hrs Late Flightr!,0,,18/2/2015 13:51,NJ ,Eastern Time (US & Canada)
570286924277030912,megfalcone,0.6538,Customer Service Issue,0.6538,Emirates,"yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",0,,24/2/2015 10:19,,Pacific Time (US & Canada)
570184083692658688,wbarkema,1,Can't Tell,1,Qantas,months of straight travel ahead. Time to find new airline.,0,,24/2/2015 3:30,,Central Time (US & Canada)
567861901603901440,PndrewCress,1,Customer Service Issue,1,Qatar Airways,Commitment to excellence is b praised. Can get you to the wrong city days Late Flight or the right one days Late Flight. #customerservice,0,,17/2/2015 17:43,,
569687374193680384,lclohmd,1,Late Flight,0.6939,Emirates,"on #UA tonight and told delayed due to Late Flight crew. No idea where crew coming from, your staff ++unhelpful. Any ideas?",1,,22/2/2015 18:37,Toronto,
568101176551452673,karinafmanalo,1,Late Flight,1,Emirates,missing this wedding because of these delays would not be cool,0,,18/2/2015 9:34,"Arlington, VA",
569958552493793280,jessicadrew87,1,Lost Luggage,1,Qatar Airways,slowest baggage claim ever,0,,23/2/2015 12:34,North Carolina,Eastern Time (US & Canada)
569242876909109248,jamiemager,1,Customer Service Issue,0.6780000000000000,Lufthansa,is Flight OMA&gt;DEN on / actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages,0,,21/2/2015 13:10,,
569295556729823232,flyinhoc1,1,Bad Flight,0.6566,Emirates,how come a $ shuttle bus from LGA to EWR has electrical power outlets but our new Airbus interiors do not? #whyjeff?,1,,21/2/2015 16:40,,
569820790905970688,sheilafmaguire,1,Late Flight,0.6875,Qatar Airways,"flt . + hrs Late Flight, baggage + more hr. Now I see they delivered my suitcase wet inside &amp; out. #NotHappy",0,"[36.11203645, -115.17712729]",23/2/2015 3:27,"Scituate, MA",Eastern Time (US & Canada)
568924781837455360,farms122,1,Late Flight,1,Singapore Airlines,any news on flight pbi-boston delay? Can we wait to arrive at airport based on reported and / hour delay?,0,,20/2/2015 16:06,,Eastern Time (US & Canada)
568998609590419456,PeterDawoud,0.669,,0,Emirates,you know what would be awesome? Providing us with complimentary entertainment on your flights. Especially those longer than hours.,0,,20/2/2015 21:00,Redmond WA ,Pacific Time (US & Canada)
568433045805465600,Schnitz85,1,Flight Attendant Complaints,0.6854,Singapore Airlines,I'm on flight and no booze being served min in... What gives? #lostrevenue #angryandsober #bachelorpartymishap,0,,19/2/2015 7:32,"New York, NY",Quito
569420073707773952,MaverickEMT,1,Bad Flight,0.6751,Singapore Airlines,no. Not boarding order. Someone boarded with. Service Animal which a member of my party was allergic to and because the flight was,0,,22/2/2015 0:54,New York,Eastern Time (US & Canada)
569921467552567296,CyntheaH,0.6592,,,Singapore Airlines,you bet:),0,,23/2/2015 10:07,"Burlington, Vermont",Eastern Time (US & Canada)
569490688569679872,LividFiction,1,Late Flight,1,Qatar Airways,I really appreciate there not being an easy way to get another flight when mine has been delayed over hrs for mechanical reasons,0,,22/2/2015 5:35,"Thicktown, Thickania",Eastern Time (US & Canada)
569504786879528962,szymanski_t,1,Customer Service Issue,0.6662,Emirates,minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,0,,22/2/2015 6:31,,Eastern Time (US & Canada)
570223944260849664,mikeyyyyyyy_,1,Can't Tell,1,Qatar Airways,should give me free baggage for this mess,0,,24/2/2015 6:09,,Central Time (US & Canada)
568967598794149889,Merrick757,0.6531,,0,Emirates,what time should I arrive at the airport for my : am domestic flight out of San Diego?,0,,20/2/2015 18:57,,
569636885863251969,georgetietjen,1,Customer Service Issue,0.3694,Qantas,Two hour wait for EXPs as I sit on a JFK PHX flight because US computers are down. Any shot at an LAX flight?,0,,22/2/2015 15:16,,
568772912557133824,chuckgose,1,,,Lufthansa,Received awesome phone help from Jim today. Helped me switch around flights booked with points.,0,,20/2/2015 6:03,"Indianapolis, IN",Indiana (East)
568839596261249024,SMHillman,0.6409,,,Singapore Airlines,Let's just say #IDontWannaLiveWithoutYourLove https://t.co/iKCgaxxFa #ItWasMintToBe #BestInClassSocial #ThankYou #Travel #Business,0,,20/2/2015 10:28,"New York, NY",Eastern Time (US & Canada)
567881459161260032,christruncer,1,Customer Service Issue,0.6926,Emirates,"so you told me to go, knowing what the issue was, only for me to go there and find out that you wont fix it?",0,,17/2/2015 19:01,Washington DC,Eastern Time (US & Canada)
568778374451220480,stetsoninc,0.6706,Can't Tell,0.3376,Singapore Airlines,CCNDJP/ I can send a screen shot of the systems error if an email address is provided,0,,20/2/2015 6:25,"New York, NY",Central Time (US & Canada)
568597262378655744,J_Okayy,1,Late Flight,0.6845,Emirates,waiting on plane so long missed my connecting flight it left early. That's the last flight out tonight. HELP http://t.co/hBsJsFh,0,,19/2/2015 18:25,,Eastern Time (US & Canada)
569708573762023424,luisperez27,1,,,Qantas,"flight tomorrow : am, status please, thanks",0,,22/2/2015 20:01,"Dallas, Texas",
567898499540340736,kateturner9,1,Late Flight,1,Emirates,hour delay plus a jetway that won't move. This biz traveler is never flying u again!,1,,17/2/2015 20:08,"San Francisco, CA",Arizona
568435677190336512,ZKatcher,0.6201,Can't Tell,0.6201,Singapore Airlines,i am here - what is your resolution?,0,"[0.0, 0.0]",19/2/2015 7:43,"Washington, DC",Eastern Time (US & Canada)
570059116066017280,djcheros,0.6990000000000000,Flight Booking Problems,0.3611,Singapore Airlines,you just directed me to your mobile website. Where is the direct link? GET IT TOGETHER!,0,,23/2/2015 19:14,"Portland, Maine",Eastern Time (US & Canada)
569518979103924224,throthra,0.64,,0,Emirates,why de-ice before taxing? Maybe it #makestoomuchsense ? #shouldhaveflowndelta #unitedsucks,0,,22/2/2015 7:28,,
569586372866150400,MrRenevendez,1,Cancelled Flight,1,Qatar Airways,according to DCA seems to be recovering nicely from yesterday's snow so why are you Cancelled Flightling flights out there?,0,,22/2/2015 11:55,Where you least need me to be,
568853687130390528,djknuckles,0.6596,,0,Lufthansa,I have the DM from if needed,0,,20/2/2015 11:24,WORLDWIDE,Pacific Time (US & Canada)
569304100048912384,tarlonious,1,Customer Service Issue,0.3453,Emirates,And yet we still haven't left yet and I can't watch my pre-paid DirectTV. #firstworldproblems,0,,21/2/2015 17:14,,
569730682949398528,JasmineDT,1,,,Emirates,you're my early frontrunner for best airline! #oscars,0,,22/2/2015 21:29,Washington D.C. ,Eastern Time (US & Canada)
569197579956842496,your_ride_dear,1,Flight Attendant Complaints,0.3684,Emirates,#bullying in the #workforce not ok. Get gate agents work as a team. against is never cool. #Delays #flights #UnitedAirlines,1,,21/2/2015 10:10,ONTARIO CANADA,
567828625388609536,bfree007,1,Late Flight,1,Lufthansa,im in same boat.. am flight to Jacksonville... Get me out of here!!,0,,17/2/2015 15:31,"Nashville,TN",
569464902164856832,AdrianMartinG15,1,longlines,0.3569,Qatar Airways,Sounds like should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,0,,22/2/2015 3:53,,
568483773467262976,boscott73,0.664,,0,Lufthansa,"thanks for your attention, I've been flying southwest for years and haven't had this issue in the past.",0,,19/2/2015 10:54,"Denver, Colorado",Mountain Time (US & Canada)
568525820764897280,RobinFicklin,1,Cancelled Flight,0.6871,Singapore Airlines,"no they offered the flight (/), I paid, then they changed it.This is the nd time you have done this to me. ruins cruise plans",0,,19/2/2015 13:41,Logan.Utah,Pacific Time (US & Canada)
568250000028925952,laboyd99,1,Lost Luggage,0.3608,Emirates,"hour flight from FLL to Ewr, , now waiting hour plus for bags, no sign yet. What gives????",0,,18/2/2015 19:25,,
569872921700667392,elisakathleen,0.6646,,0,Qantas,at LAX &amp; just got off the phone w/reservations. Every flight that'd get me to BOS before am tmrw is apparently unavailable,0,,23/2/2015 6:54,"Boston, MA",
569746398519955456,patrickcota5,1,Lost Luggage,1,Qatar Airways,who's in charge of your company? My wife missed her connection to CA you sent her luggage on another flight,0,,22/2/2015 22:31,,
567860982422306816,JavaySharane,0.6492,,,Lufthansa,"Hi! I just saw a Black History month commercial on TV &amp; Im excited! In support of this month,will you all grant me free trip",0,,17/2/2015 17:39,Atlanta,
570081165459259392,Amrutafrika,1,,,Qantas,sent,0,,23/2/2015 20:41,,
569857128988602368,JigsawLounge,1,Customer Service Issue,1,Qantas,will you review your systems re notification? The website and telephone systems you have in place are clearly inadequate.,0,,23/2/2015 5:51,SR2,London
569909756493746176,Dr_Dif,1,Lost Luggage,0.6415,Singapore Airlines,great job getting flight in minutes early. Too bad we're at minutes and counting waiting for our bags.,0,,23/2/2015 9:20,USA,
568454321219596289,RichieG99,0.6673,Late Flight,0.6673,Qatar Airways,"sorry, I meant flight , which was supposed to depart at :, now says :. What is the issue?",0,,19/2/2015 8:57,new yorker stranded in PA,
569584744532287490,adrianarebelo_,0.6479,Can't Tell,0.3628,Lufthansa,FIND A WAY TO Cancelled Flight FLIGHT !!!!!!!,0,,22/2/2015 11:49,,Atlantic Time (Canada)
569704066760232960,biscuittmfs,1,Can't Tell,0.6527,Qatar Airways,"you should partner w/ a different hotel in PHL, the clarion is proving to be very difficult &amp; not customer friendly",0,,22/2/2015 19:43,NY - SoFlo - The Tardis,Eastern Time (US & Canada)
569638919131627522,rhowltx,1,Late Flight,0.3581,Qantas,"AA: mins for Priority bags to arrive, now Late Flight for evening plans! Delta min bag guarantee anyone? :(",0,,22/2/2015 15:24,,
570264793140953088,Patobrien61,1,Bad Flight,0.6654,Lufthansa,"if you're going to charge for wifi, do us all a solid and make sure it doesn't take the length of the flight to open a page",0,,24/2/2015 8:51,"Perdido Key, FL",
568910590921609216,MaverickGamersX,1,,,EgyptAir,cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vCKeulgJ,0,,20/2/2015 15:10,Follow/Retweet for giveaways!,
568416873211015168,GerryBorrego,0.6739,,,Singapore Airlines,Brazil to volunteer teaching english &amp; spanish to Poor children so they have a skills to improve their chances of a better life.,0,"[0.0, 0.0]",19/2/2015 6:28,"Austin, Texas",Central Time (US & Canada)
569967632868188160,TheJessicaKill,1,Customer Service Issue,0.6675,Emirates,Just checking in again - what is the status of our claim. It is going on months with no attention to this? We are very upset.,0,"[0.0, 0.0]",23/2/2015 13:10,Vancouver/Beverly Hills,Pacific Time (US & Canada)
569894640675102722,Balhajji,1,Customer Service Issue,1,Singapore Airlines,"Called JB times!Everytime, Auto Vmsg:""your wait time should not be longer than mins"" waited longer than mins and no answer!",0,,23/2/2015 8:20,USA,
568516490405679104,lucianosr83,1,,,Emirates,"I have to admit that not only the app is good but have lots of useful func (such the ""live"" seat map). Congrats",0,,19/2/2015 13:04,Brazil,
567869456048865281,kd35ftw1,1,,,Lufthansa,can you outline the policies for both scenarios?,0,,17/2/2015 18:13,,
569225573773369344,SomuchWhit,1,Can't Tell,0.6707,Emirates,is not a company that values it's customer &amp; after reading tweets to them I'm not the only one who feels that way #lostmybusiness,0,,21/2/2015 12:02,,Pacific Time (US & Canada)
569646184005894144,Scott66Ash,1,Late Flight,1,Singapore Airlines,how about free wifi on flt out of PBI to make up for . hr delay? Treat us right.,0,,22/2/2015 15:53,,Atlantic Time (Canada)
568821261767303168,Eileen429,1,Cancelled Flight,0.6831,Emirates,I'm rebooked. Getting home hours Late Flightr then planned. What are the chances I'll ever see my bag again? #unhappytraveler,0,,20/2/2015 9:15,"Red Bank, NJ",Central Time (US & Canada)
570269633778855936,rqualls,1,Flight Attendant Complaints,0.6911,Qantas,so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,0,,24/2/2015 9:10,,
568076483664568320,Als_TopTeeth,1,Late Flight,1,Qatar Airways,flight is delayed hours. No reason given. Sure love flying with your airline. #whatajoke,0,,18/2/2015 7:56,,
569217012980805632,joshkmm,1,,,Lufthansa,Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,0,,21/2/2015 11:28,"Kansas City, KS",Central Time (US & Canada)
569889440753172481,reallygilly3,1,Can't Tell,0.6482,Qantas,trying to get home is beyond complicated. It's should not be this hard. Students are split up and we will not fly AA ever again,0,,23/2/2015 8:00,Everywhere,Eastern Time (US & Canada)
569941529902641153,HalcyonFatou,0.6837,,0,Singapore Airlines,..... Can you not? : Our fleet's on fleek. http://t.co/udPqflIQo,0,,23/2/2015 11:27,FL,Atlantic Time (Canada)
568157049344937984,qlyss8,1,Cancelled Flight,1,Emirates,I had to change airports to actually get a flight out when my flight from FAY was Cancelled Flightled twice. $ taxi ride to RDU--reimburse?,1,,18/2/2015 13:16,"Texas, USA",Mountain Time (US & Canada)
570300325917270018,GAKotsch,1,Customer Service Issue,0.698,Qatar Airways,I cant get anyone on the phone to help with award travel.Purchased extra miles and minutes Late Flightr the miles needed was raised.,0,,24/2/2015 11:12,,Atlantic Time (Canada)
570066859330019329,djcheros,0.657,Can't Tell,0.657,Singapore Airlines,you can do better than this. And you can do better for me and all the passengers. #flight jfk to pwm.,0,,23/2/2015 19:45,"Portland, Maine",Eastern Time (US & Canada)
567760693643214848,JayVig,1,Late Flight,0.6563,Singapore Airlines,days maybe.,0,,17/2/2015 11:01,"Jersey City, NJ",Eastern Time (US & Canada)
570249204767055872,DannyLawray,1,Lost Luggage,1,Qatar Airways,So frustrating because I still have not gotten them back. Why my bag was sent to NY is a mystery! Shame on me this time!,0,,24/2/2015 7:49,"Dumfries, Virginia",Eastern Time (US & Canada)
568443923485437952,SonyaSloanMD,1,,,Emirates,#OrthoDoc on-call to in-flight! Glad to have been of service!,0,,19/2/2015 8:16,"Houston, TX, USA",Central Time (US & Canada)
568117268254568448,natedunn,0.6516,,,Qatar Airways,"Is it possible to earn Dividend Miles for a passenger that is not me, even if I am purchasing the tickets?",0,,18/2/2015 10:38,"Phoenix, AZ",Pacific Time (US & Canada)
568432260912959488,bvincent,1,,,Lufthansa,using social business roadmap to develop intelligent path to embed social across enterprise #RaganDisney,0,,19/2/2015 7:29,"Minneapolis, MN",Central Time (US & Canada)
569339717990400000,KON1200,1,Late Flight,0.6544,Singapore Airlines,flight you had us stuck on the plane for nearly hrs. Set to take off only for flight control to deny us. THE WORST SERVICE,0,,21/2/2015 19:35,SOUL CLAP/ STAR TIME/BBE,
568490310524936192,alanbestnyc,0.6624,Customer Service Issue,0.3547,Singapore Airlines,Capital One and I explained the false fraud alert. Why did the Jet Blue representative issue me a new tkt if it wasn't resolved?,0,,19/2/2015 11:20,,Quito
568958380032860160,ayangoswami,1,,,Emirates,. You guys made my day. Treated me well. Thank you!!!,0,,20/2/2015 18:20,"Hilton Head, SC",
568743141861228544,JetBlueNews,1,,,Singapore Airlines,Has D.C. Thinking About Summer With New Nantucket Service - Broadway World http://t.co/dSceeEnj,0,,20/2/2015 4:05,USA,Sydney
570022715072983041,Apollochplayers,1,Cancelled Flight,0.3603,Emirates,FAIL You Cancelled Flightled our flight frm GJT and then used our reserv home to IAH (from SEA) for reFlight Booking Problems w/out OUR PERMISSION!! #PHRPS,1,,23/2/2015 16:49,"Houston, TX",
569766662024630272,LorelleEPhoto,1,Customer Service Issue,1,Qantas,"still no reply to my email sent on th February. Even sent an email asking for acknowledgment that's it been recieved, nothing",0,,22/2/2015 23:52,,Edinburgh
567812369902133248,btr5017,1,Flight Attendant Complaints,0.6706,Qatar Airways,Your staff members are looking at me like I have two heads. Check your own websites!!! http://t.co/HhcTIe,0,,17/2/2015 14:26,,Eastern Time (US & Canada)
569866461172387841,MeeestarCoke,1,Customer Service Issue,0.6919,Qatar Airways,on hold for hours yesterday w/o speaking to an agent on hold again w/ phones ~ mins let the bashing begin...,0,,23/2/2015 6:28,BK,
570267956648792064,JNLpierce,1,,,EgyptAir,you know what would be amazingly awesome? BOS-FLL PLEASE!!!!!!! I want to fly with only you.,0,,24/2/2015 9:04,Boston | Waltham,Quito
568100858954522625,harris,1,Can't Tell,0.6902,Emirates,Designed to deter people from forgetting things or to provide more storage space? The article says the latter #unfriendlyskies,0,,18/2/2015 9:32,NYC,Eastern Time (US & Canada)
568581984055906304,jolexa,1,,,Lufthansa,I have a roundtrip ticket now and I need to change one leg of the trip (to a nearby airport) - not possible via website?,0,,19/2/2015 17:24,"Minnesota, USA",Central Time (US & Canada)
570108801711341568,fairplay500,1,Customer Service Issue,0.6833,Emirates,Outbound bags lbs bags Returning home bag lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,0,"[0.0, 0.0]",23/2/2015 22:31,Huntsville AL USA,Central Time (US & Canada)
568154689449168896,jigisavegoqu,1,,,Lufthansa,"oops, Sorry, Done,",0,,18/2/2015 13:06,Bay Area - Cali,
569086687336222720,DaRenton,0.6556,Can't Tell,0.3444,Emirates,I do I was on UA LAX TO DEN - we are scheduled to land LAX @ : am - please rebook to Denver - best flight,0,,21/2/2015 2:50,Colorado,Mountain Time (US & Canada)
568825463918833664,LRuns4Cupcakes,1,Flight Attendant Complaints,0.3502,Emirates,I have those notifications yet the staff on board say that is not accurate and they have no departure time.,0,,20/2/2015 9:32,NY,
567770107062284288,paulhting,0.6515,Flight Booking Problems,0.3358,EgyptAir,Trying to make the change in advance (not just hours prior)tried it online earlier and it wanted $ in change fees.,0,,17/2/2015 11:38,"Charlottesville, VA",Eastern Time (US & Canada)
568879046215520256,MyStyleVita,1,longlines,0.6864,Lufthansa,and this asshole cut in front of me. Your system blows. http://t.co/ujtVTCpa,0,,20/2/2015 13:05,Atlanta,Quito
569883984190005248,ScottHRoth,1,Can't Tell,0.6392,Emirates,SFO to BOS and no internet it is what gives?,0,,23/2/2015 7:38,"Needham, MA",Eastern Time (US & Canada)
569179849518161920,grahamh00,1,,,Emirates,you're good. Thank you!,0,,21/2/2015 9:00,"Enfield, CT",Eastern Time (US & Canada)
569604777962643457,erina_jones,1,Late Flight,1,Qantas,thanks for the response. I know it's not your fault... But Im in ORD in T and hungry if you want to stop by,0,,22/2/2015 13:08,London,
569502953851252737,szymanski_t,1,Can't Tell,0.6723,Emirates,I would never fly United Airlines again!,0,,22/2/2015 6:24,,Eastern Time (US & Canada)
568509134276050945,peteeustic,1,Late Flight,0.6579,Emirates,thats because you didnt read my entire tweet. Wife's pm flight is now delayed to :. Thats + hour flight delays in weeks,0,,19/2/2015 12:35,,
568606238428270594,Allisonjones704,1,Late Flight,0.6813,Qatar Airways,"ruined our honeymoon by causing us to miss our international flight, and now we are stranded.",0,,19/2/2015 19:01,,
569527951831666688,arthurhasher,1,Can't Tell,0.701,Singapore Airlines,That's not weather reLate Flightd. You are just being nice and blaming the weather. Airport just wasn't prepared. Investigation time.,0,,22/2/2015 8:03,Long Island - Arizona ,
569597711789502464,dline2005,1,Customer Service Issue,0.6721,Qatar Airways,"suggest you failures make a HUGE donation to Charlotte, NC as THEY provided GREAT customer service today, unlike you.",0,,22/2/2015 12:40,"Columbus, Ohio",Eastern Time (US & Canada)
569599978722746368,otisday,1,Customer Service Issue,0.361,Qantas,Just make sure they remember to load the bags onto the plane. They Cancelled Flight the flight when they forget...,0,,22/2/2015 12:49,Pekin,Eastern Time (US & Canada)
568608132731154432,Allisonjones704,1,Can't Tell,1,Qatar Airways,the least you could do is make up for what you have caused. You are ruining people's memories! You should be ashamed!,0,,19/2/2015 19:08,,
569310717393944577,ericjramsey,1,Late Flight,0.6716,Emirates,"...lies lies lies....still sitting at the gate, have not moved an inch http://t.co/LulGnwEfFH",1,"[38.95638224, -77.43898845]",21/2/2015 17:40,"Washington, DC",Pacific Time (US & Canada)
568095662262358016,jerry_eckerman,1,,,Emirates,this is me and my partners first trip to #NYC I bought the tickets at the same time Please seat us next to each other ConF# ILCHP,0,,18/2/2015 9:12,"Orlando, Florida",
568758807418896385,desiree_d_h,0.6576,,,Emirates,#FirstClass to #London on my way to #LondonFashionWeek #LFW,0,,20/2/2015 5:07,houston paris nyc ,Central Time (US & Canada)
569666455114903552,shannonwoodward,0.3505,Can't Tell,0.3505,Singapore Airlines,your gif game is strong.,0,,22/2/2015 17:14,"Los Angeles, CA",Arizona
